ID,QtBid
28213,231018
28213,231019
28213,231020
28214,231021
28214,231022
28214,231023
28214,231024
28214,231025
28214,231026
28214,231027
28214,231028
28215,231029
28215,231030
28215,231031
28215,231032
28215,231033
28215,231034
28215,231035
28215,231036
28216,231037
28216,231038
28216,231039
28216,231040
28217,231041
28217,231042
28217,231043
28217,231044
28218,231045
28218,231046
28218,231047
28218,231048
28219,231049
28219,231050
28219,231051
28219,231052
28220,231053
28220,231054
28220,231055
28220,231056
28221,231057
28221,231058
28221,231059
28221,231060
28222,231061
28222,231062
28222,231063
28222,231064
28223,231065
28223,231066
28223,231067
28223,231068
28224,231069
28224,231070
28224,231071
28224,231072
28225,231073
28225,231074
28225,231075
28225,231076
28226,231077
28226,231078
28226,231079
28226,231080
28227,231081
28227,231082
28227,231083
28227,231084
28228,231085
28228,231086
28228,231087
28228,231088
28229,231089
28229,231090
28229,231091
28229,231092
28230,231093
28230,231094
28230,231095
28230,231096
28231,231097
28231,231098
28231,231099
28231,231100
28232,231101
28232,231102
28232,231103
28232,231104
28233,231105
28233,231106
28233,231107
28233,231108
28234,231109
28234,231110
28234,231111
28234,231112
28235,231113
28235,231114
28235,231115
28235,231116
28236,231117
28236,231118
28236,231119
28236,231120
28237,231121
28237,231122
28237,231123
28237,231124
28238,231125
28238,231126
28238,231127
28238,231128
28239,231129
28239,231130
28239,231131
28239,231132
28240,231133
28240,231134
28240,231135
28240,231136
28241,231137
28241,231138
28241,231139
28241,231140
28242,231141
28242,231142
28242,231143
28242,231144
28243,231145
28243,231146
28243,231147
28243,231148
28244,231149
28244,231150
28244,231151
28244,231152
28245,231153
28245,231154
28245,231155
28245,231156
28246,231157
28246,231158
28246,231159
28246,231160
28247,231161
28247,231162
28247,231163
28247,231164
28248,231165
28248,231166
28248,231167
28248,231168
28249,231169
28249,231170
28249,231171
28249,231172
28250,231173
28250,231174
28250,231175
28250,231176
28251,231177
28251,231178
28251,231179
28251,231180
28252,231181
28252,231182
28252,231183
28252,231184
28253,231185
28253,231186
28253,231187
28253,231188
28254,231189
28254,231190
28254,231191
28254,231192
28255,231193
28255,231194
28255,231195
28255,231196
28256,231197
28256,231198
28256,231199
28256,231200
28257,231201
28257,231202
28257,231203
28257,231204
28258,231205
28258,231206
28258,231207
28258,231208
28259,231209
28259,231210
28259,231211
28259,231212
28260,231213
28260,231214
28260,231215
28260,231216
28261,231217
28261,231218
28261,231219
28261,231220
28262,231221
28262,231222
28262,231223
28262,231224
28263,231225
28263,231226
28263,231227
28263,231228
28264,231229
28264,231230
28264,231231
28264,231232
28265,231233
28265,231234
28265,231235
28265,231236
28266,231237
28266,231238
28266,231239
28266,231240
28267,231241
28267,231242
28267,231243
28267,231244
28268,231245
28268,231246
28268,231247
28268,231248
28269,231249
28269,231250
28269,231251
28269,231252
28270,231253
28270,231254
28270,231255
28270,231256
28271,231257
28271,231258
28271,231259
28271,231260
28272,231261
28272,231262
28272,231263
28272,231264
28273,231265
28273,231266
28273,231267
28273,231268
28274,231269
28274,231270
28274,231271
28274,231272
28275,231273
28275,231274
28275,231275
28275,231276
28276,231277
28276,231278
28276,231279
28276,231280
28277,231281
28277,231282
28277,231283
28277,231284
28278,231285
28278,231286
28278,231287
28278,231288
28279,231289
28279,231290
28279,231291
28279,231292
28280,231293
28280,231294
28280,231295
28280,231296
28281,231297
28281,231298
28281,231299
28281,231300
28282,231301
28282,231302
28282,231303
28282,231304
28283,231305
28283,231306
28283,231307
28283,231308
28284,231309
28284,231310
28284,231311
28284,231312
28285,231313
28285,231314
28285,231315
28285,231316
28286,231317
28286,231318
28286,231319
28286,231320
28287,231321
28287,231322
28287,231323
28287,231324
28288,231325
28288,231326
28288,231327
28288,231328
28289,231329
28289,231330
28289,231331
28289,231332
28290,231333
28290,231334
28290,231335
28290,231336
28291,231337
28291,231338
28291,231339
28291,231340
28292,231341
28292,231342
28292,231343
28292,231344
28293,231345
28293,231346
28293,231347
28293,231348
28294,231349
28294,231350
28294,231351
28294,231352
28295,231353
28295,231354
28295,231355
28295,231356
28296,231357
28296,231358
28296,231359
28296,231360
28297,231361
28297,231362
28297,231363
28297,231364
28298,231365
28298,231366
28298,231367
28298,231368
28299,231369
28299,231370
28299,231371
28299,231372
28299,231373
28299,231374
28299,231375
28299,231376
28300,231377
28300,231378
28300,231379
28300,231380
28300,231381
28300,231382
28300,231383
28300,231384
28301,231385
28301,231386
28301,231387
28301,231388
28302,231389
28302,231390
28302,231391
28302,231392
28303,231393
28303,231394
28303,231395
28303,231396
28303,231397
28303,231398
28303,231399
28303,231400
28304,231401
28304,231402
28304,231403
28304,231404
28305,231405
28305,231406
28305,231407
28305,231408
28305,231409
28305,231410
28305,231411
28305,231412
28306,231413
28306,231414
28306,231415
28306,231416
28306,231417
28306,231418
28306,231419
28306,231420
28307,231421
28307,231422
28307,231423
28307,231424
28308,231425
28308,231426
28308,231427
28308,231428
28309,231429
28309,231430
28309,231431
28309,231432
28310,231433
28310,231434
28310,231435
28310,231436
28310,231437
28310,231438
28310,231439
28310,231440
28311,231441
28311,231442
28311,231443
28311,231444
28312,231445
28312,231446
28312,231447
28312,231448
28313,231449
28313,231450
28313,231451
28313,231452
28314,231453
28314,231454
28314,231455
28314,231456
28314,231457
28314,231458
28314,231459
28314,231460
28315,231461
28315,231462
28315,231463
28315,231464
28315,231465
28315,231466
28315,231467
28315,231468
28316,231469
28316,231470
28316,231471
28316,231472
28317,231473
28317,231474
28317,231475
28317,231476
28317,231477
28317,231478
28317,231479
28317,231480
28318,231481
28318,231482
28318,231483
28318,231484
28318,231485
28318,231486
28318,231487
28318,231488
28319,231489
28319,231490
28319,231491
28319,231492
28319,231493
28319,231494
28319,231495
28319,231496
28320,231497
28320,231498
28320,231499
28320,231500
28321,231501
28321,231502
28321,231503
28321,231504
28322,231505
28322,231506
28322,231507
28322,231508
28323,231509
28323,231510
28323,231511
28323,231512
28324,231513
28324,231514
28324,231515
28324,231516
28325,231517
28325,231518
28325,231519
28325,231520
28326,231521
28326,231522
28326,231523
28326,231524
28327,231525
28327,231526
28327,231527
28327,231528
28328,231529
28328,231530
28328,231531
28328,231532
28329,231533
28329,231534
28329,231535
28329,231536
28330,231537
28330,231538
28330,231539
28330,231540
28331,231541
28331,231542
28331,231543
28331,231544
28332,231545
28332,231546
28332,231547
28332,231548
28333,231549
28333,231550
28333,231551
28333,231552
28334,231553
28334,231554
28334,231555
28334,231556
28335,231557
28335,231558
28335,231559
28335,231560
28336,231561
28336,231562
28336,231563
28336,231564
28337,231565
28337,231566
28337,231567
28337,231568
28338,231569
28338,231570
28338,231571
28338,231572
28339,231573
28339,231574
28339,231575
28339,231576
28340,231577
28340,231578
28340,231579
28340,231580
28341,231581
28341,231582
28341,231583
28341,231584
28342,231585
28342,231586
28342,231587
28342,231588
28343,231589
28343,231590
28343,231591
28343,231592
28344,231593
28344,231594
28344,231595
28344,231596
28345,231597
28345,231598
28345,231599
28345,231600
28346,231601
28346,231602
28346,231603
28346,231604
28347,231605
28347,231606
28347,231607
28347,231608
28348,231609
28348,231610
28348,231611
28348,231612
28349,231613
28349,231614
28349,231615
28349,231616
28350,231617
28350,231618
28350,231619
28350,231620
28351,231621
28351,231622
28351,231623
28351,231624
28352,231625
28352,231626
28352,231627
28352,231628
28353,231629
28353,231630
28353,231631
28353,231632
28354,231633
28354,231634
28354,231635
28354,231636
28355,231637
28355,231638
28355,231639
28355,231640
28356,231641
28356,231642
28356,231643
28356,231644
28357,231645
28357,231646
28357,231647
28357,231648
28358,231649
28358,231650
28358,231651
28358,231652
28359,231653
28359,231654
28359,231655
28359,231656
28360,231657
28360,231658
28360,231659
28360,231660
28361,231661
28361,231662
28361,231663
28361,231664
28362,231665
28362,231666
28362,231667
28362,231668
28363,231669
28363,231670
28363,231671
28363,231672
28364,231673
28364,231674
28364,231675
28364,231676
28365,231677
28365,231678
28365,231679
28365,231680
28366,231681
28366,231682
28366,231683
28366,231684
28367,231685
28367,231686
28367,231687
28367,231688
28368,231689
28368,231690
28368,231691
28368,231692
28369,231693
28369,231694
28369,231695
28369,231696
28370,231697
28370,231698
28370,231699
28370,231700
28371,231701
28371,231702
28371,231703
28371,231704
28372,231705
28372,231706
28372,231707
28372,231708
28373,231709
28373,231710
28373,231711
28373,231712
28374,231713
28374,231714
28374,231715
28374,231716
28375,231717
28375,231718
28375,231719
28375,231720
28376,231721
28376,231722
28376,231723
28376,231724
28377,231725
28377,231726
28377,231727
28377,231728
28378,231729
28378,231730
28378,231731
28378,231732
28379,231733
28379,231734
28379,231735
28379,231736
28380,231737
28380,231738
28380,231739
28380,231740
28381,231741
28381,231742
28381,231743
28381,231744
28381,231745
28381,231746
28381,231747
28381,231748
28382,231749
28382,231750
28382,231751
28382,231752
28383,231753
28383,231754
28383,231755
28383,231756
28384,231757
28384,231758
28384,231759
28384,231760
28385,231761
28385,231762
28385,231763
28385,231764
28386,231765
28386,231766
28386,231767
28386,231768
28387,231769
28387,231770
28387,231771
28387,231772
28388,231773
28388,231774
28388,231775
28388,231776
28389,231777
28389,231778
28389,231779
28389,231780
28389,231781
28389,231782
28389,231783
28389,231784
28390,231785
28390,231786
28390,231787
28390,231788
28391,231789
28391,231790
28391,231791
28391,231792
28391,231793
28391,231794
28391,231795
28391,231796
28392,231797
28392,231798
28392,231799
28392,231800
28393,231801
28393,231802
28393,231803
28393,231804
28394,231805
28394,231806
28394,231807
28394,231808
28394,231809
28394,231810
28394,231811
28394,231812
28395,231813
28395,231814
28395,231815
28395,231816
28395,231817
28395,231818
28395,231819
28395,231820
28396,231821
28396,231822
28396,231823
28396,231824
28397,231825
28397,231826
28397,231827
28397,231828
28397,231829
28397,231830
28397,231831
28397,231832
28398,231833
28398,231834
28398,231835
28398,231836
28399,231837
28399,231838
28399,231839
28399,231840
28400,231841
28400,231842
28400,231843
28400,231844
28401,231845
28401,231846
28401,231847
28401,231848
28402,231849
28402,231850
28402,231851
28402,231852
28403,231853
28403,231854
28403,231855
28403,231856
28403,231857
28403,231858
28403,231859
28403,231860
28404,231861
28404,231862
28404,231863
28404,231864
28405,231865
28405,231866
28405,231867
28405,231868
28406,231869
28406,231870
28406,231871
28406,231872
28407,231873
28407,231874
28407,231875
28407,231876
28408,231877
28408,231878
28408,231879
28408,231880
28409,231881
28409,231882
28409,231883
28409,231884
28410,231885
28410,231886
28410,231887
28410,231888
28410,231889
28410,231890
28410,231891
28410,231892
28411,231893
28411,231894
28411,231895
28411,231896
28411,231897
28411,231898
28411,231899
28411,231900
28412,231901
28412,231902
28412,231903
28412,231904
28413,231905
28413,231906
28413,231907
28413,231908
28414,231909
28414,231910
28414,231911
28414,231912
28415,231913
28415,231914
28415,231915
28415,231916
28416,231917
28416,231918
28416,231919
28416,231920
28417,231921
28417,231922
28417,231923
28417,231924
28418,231925
28418,231926
28418,231927
28418,231928
28419,231929
28419,231930
28419,231931
28419,231932
28420,231933
28420,231934
28420,231935
28420,231936
28421,231937
28421,231938
28421,231939
28421,231940
28422,231941
28422,231942
28422,231943
28422,231944
28423,231945
28423,231946
28423,231947
28423,231948
28424,231949
28424,231950
28424,231951
28424,231952
28425,231953
28425,231954
28425,231955
28425,231956
28426,231957
28426,231958
28426,231959
28426,231960
28427,231961
28427,231962
28427,231963
28427,231964
28428,231965
28428,231966
28428,231967
28428,231968
28429,231969
28429,231970
28429,231971
28429,231972
28430,231973
28430,231974
28430,231975
28430,231976
28430,231977
28430,231978
28430,231979
28430,231980
28431,231981
28431,231982
28431,231983
28431,231984
28432,231985
28432,231986
28432,231987
28432,231988
28433,231989
28433,231990
28433,231991
28433,231992
28434,231993
28434,231994
28434,231995
28434,231996
28435,231997
28435,231998
28435,231999
28435,232000
28436,232001
28436,232002
28436,232003
28436,232004
28437,232005
28437,232006
28437,232007
28437,232008
28438,232009
28438,232010
28438,232011
28438,232012
28439,232013
28439,232014
28439,232015
28439,232016
28440,232017
28440,232018
28440,232019
28440,232020
28441,232021
28441,232022
28441,232023
28441,232024
28442,232025
28442,232026
28442,232027
28442,232028
28443,232029
28443,232030
28443,232031
28443,232032
28444,232033
28444,232034
28444,232035
28444,232036
28445,232037
28445,232038
28445,232039
28445,232040
28446,232041
28446,232042
28446,232043
28446,232044
28447,232045
28447,232046
28447,232047
28447,232048
28448,232049
28448,232050
28448,232051
28448,232052
28449,232053
28449,232054
28449,232055
28449,232056
28450,232057
28450,232058
28450,232059
28450,232060
28451,232061
28451,232062
28451,232063
28451,232064
28452,232065
28452,232066
28452,232067
28452,232068
28453,232069
28453,232070
28453,232071
28453,232072
28454,232073
28454,232074
28454,232075
28454,232076
28455,232077
28455,232078
28455,232079
28455,232080
28456,232081
28456,232082
28456,232083
28456,232084
28457,232085
28457,232086
28457,232087
28457,232088
28458,232089
28458,232090
28458,232091
28458,232092
28459,232093
28459,232094
28459,232095
28459,232096
28460,232097
28460,232098
28460,232099
28460,232100
28461,232101
28461,232102
28461,232103
28461,232104
28462,232105
28462,232106
28462,232107
28462,232108
28462,232109
28462,232110
28462,232111
28462,232112
28463,232113
28463,232114
28463,232115
28463,232116
28463,232117
28463,232118
28463,232119
28463,232120
28464,232121
28464,232122
28464,232123
28464,232124
28464,232125
28464,232126
28464,232127
28464,232128
28465,232129
28465,232130
28465,232131
28465,232132
28465,232133
28465,232134
28465,232135
28465,232136
28466,232137
28466,232138
28466,232139
28466,232140
28467,232141
28467,232142
28467,232143
28467,232144
28467,232145
28467,232146
28467,232147
28467,232148
28468,232149
28468,232150
28468,232151
28468,232152
28468,232153
28468,232154
28468,232155
28468,232156
28469,232157
28469,232158
28469,232159
28469,232160
28470,232161
28470,232162
28470,232163
28470,232164
28470,232165
28470,232166
28470,232167
28470,232168
28471,232169
28471,232170
28471,232171
28471,232172
28471,232173
28471,232174
28471,232175
28471,232176
28472,232177
28472,232178
28472,232179
28472,232180
28472,232181
28472,232182
28472,232183
28472,232184
28473,232185
28473,232186
28473,232187
28473,232188
28473,232189
28473,232190
28473,232191
28473,232192
28474,232193
28474,232194
28474,232195
28474,232196
28475,232197
28475,232198
28475,232199
28475,232200
28475,232201
28475,232202
28475,232203
28475,232204
28476,232205
28476,232206
28476,232207
28476,232208
28476,232209
28476,232210
28476,232211
28476,232212
28477,232213
28477,232214
28477,232215
28477,232216
28478,232217
28478,232218
28478,232219
28478,232220
28478,232221
28478,232222
28478,232223
28478,232224
28479,232225
28479,232226
28479,232227
28479,232228
28479,232229
28479,232230
28479,232231
28479,232232
28480,232233
28480,232234
28480,232235
28480,232236
28480,232237
28480,232238
28480,232239
28480,232240
28481,232241
28481,232242
28481,232243
28481,232244
28481,232245
28481,232246
28481,232247
28481,232248
28482,232249
28482,232250
28482,232251
28482,232252
28483,232253
28483,232254
28483,232255
28483,232256
28483,232257
28483,232258
28483,232259
28483,232260
28484,232261
28484,232262
28484,232263
28484,232264
28484,232265
28484,232266
28484,232267
28484,232268
28485,232269
28485,232270
28485,232271
28485,232272
28486,232273
28486,232274
28486,232275
28486,232276
28486,232277
28486,232278
28486,232279
28486,232280
28487,232281
28487,232282
28487,232283
28487,232284
28487,232285
28487,232286
28487,232287
28487,232288
28488,232289
28488,232290
28488,232291
28488,232292
28488,232293
28488,232294
28488,232295
28488,232296
28489,232297
28489,232298
28489,232299
28489,232300
28489,232301
28489,232302
28489,232303
28489,232304
28490,232305
28490,232306
28490,232307
28490,232308
28491,232309
28491,232310
28491,232311
28491,232312
28491,232313
28491,232314
28491,232315
28491,232316
28492,232317
28492,232318
28492,232319
28492,232320
28492,232321
28492,232322
28492,232323
28492,232324
28493,232325
28493,232326
28493,232327
28493,232328
28493,232329
28493,232330
28493,232331
28493,232332
28494,232333
28494,232334
28494,232335
28494,232336
28494,232337
28494,232338
28494,232339
28494,232340
28495,232341
28495,232342
28495,232343
28495,232344
28496,232345
28496,232346
28496,232347
28496,232348
28497,232349
28497,232350
28497,232351
28497,232352
28498,232353
28498,232354
28498,232355
28498,232356
28499,232357
28499,232358
28499,232359
28499,232360
28500,232361
28500,232362
28500,232363
28500,232364
28501,232365
28501,232366
28501,232367
28501,232368
28502,232369
28502,232370
28502,232371
28502,232372
28503,232373
28503,232374
28503,232375
28503,232376
28504,232377
28504,232378
28504,232379
28504,232380
28505,232381
28505,232382
28505,232383
28505,232384
28506,232385
28506,232386
28506,232387
28506,232388
28507,232389
28507,232390
28507,232391
28507,232392
28508,232393
28508,232394
28508,232395
28508,232396
28509,232397
28509,232398
28509,232399
28509,232400
28510,232401
28510,232402
28510,232403
28510,232404
28511,232405
28511,232406
28511,232407
28511,232408
28512,232409
28512,232410
28512,232411
28512,232412
28513,232413
28513,232414
28513,232415
28513,232416
28514,232417
28514,232418
28514,232419
28514,232420
28515,232421
28515,232422
28515,232423
28515,232424
28516,232425
28516,232426
28516,232427
28516,232428
28517,232429
28517,232430
28517,232431
28517,232432
28517,232433
28517,232434
28517,232435
28517,232436
28518,232437
28518,232438
28518,232439
28518,232440
28519,232441
28519,232442
28519,232443
28519,232444
28519,232445
28519,232446
28519,232447
28519,232448
28520,232449
28520,232450
28520,232451
28520,232452
28521,232453
28521,232454
28521,232455
28521,232456
28522,232457
28522,232458
28522,232459
28522,232460
28523,232461
28523,232462
28523,232463
28523,232464
28523,232465
28523,232466
28523,232467
28523,232468
28524,232469
28524,232470
28524,232471
28524,232472
28525,232473
28525,232474
28525,232475
28525,232476
28526,232477
28526,232478
28526,232479
28526,232480
28527,232481
28527,232482
28527,232483
28527,232484
28528,232485
28528,232486
28528,232487
28528,232488
28529,232489
28529,232490
28529,232491
28529,232492
28530,232493
28530,232494
28530,232495
28530,232496
28531,232497
28531,232498
28531,232499
28531,232500
28532,232501
28532,232502
28532,232503
28532,232504
28533,232505
28533,232506
28533,232507
28533,232508
28534,232509
28534,232510
28534,232511
28534,232512
28535,232513
28535,232514
28535,232515
28535,232516
28536,232517
28536,232518
28536,232519
28536,232520
28537,232521
28537,232522
28537,232523
28537,232524
28538,232525
28538,232526
28538,232527
28538,232528
28539,232529
28539,232530
28539,232531
28539,232532
28540,232533
28540,232534
28540,232535
28540,232536
28541,232537
28541,232538
28541,232539
28541,232540
28542,232541
28542,232542
28542,232543
28542,232544
28542,232545
28542,232546
28542,232547
28542,232548
28543,232549
28543,232550
28543,232551
28543,232552
28543,232553
28543,232554
28543,232555
28543,232556
28544,232557
28544,232558
28544,232559
28544,232560
28544,232561
28544,232562
28544,232563
28544,232564
28545,232565
28545,232566
28545,232567
28545,232568
28545,232569
28545,232570
28545,232571
28545,232572
28546,232573
28546,232574
28546,232575
28546,232576
28546,232577
28546,232578
28546,232579
28546,232580
28547,232581
28547,232582
28547,232583
28547,232584
28547,232585
28547,232586
28547,232587
28547,232588
28548,232589
28548,232590
28548,232591
28548,232592
28549,232593
28549,232594
28549,232595
28549,232596
28550,232597
28550,232598
28550,232599
28550,232600
28551,232601
28551,232602
28551,232603
28551,232604
28552,232605
28552,232606
28552,232607
28552,232608
28553,232609
28553,232610
28553,232611
28553,232612
28554,232613
28554,232614
28554,232615
28554,232616
28555,232617
28555,232618
28555,232619
28555,232620
28556,232621
28556,232622
28556,232623
28556,232624
28557,232625
28557,232626
28557,232627
28557,232628
28558,232629
28558,232630
28558,232631
28558,232632
28559,232633
28559,232634
28559,232635
28559,232636
28560,232637
28560,232638
28560,232639
28560,232640
28561,232641
28561,232642
28561,232643
28561,232644
28562,232645
28562,232646
28562,232647
28562,232648
28563,232649
28563,232650
28563,232651
28563,232652
28564,232653
28564,232654
28564,232655
28564,232656
28565,232657
28565,232658
28565,232659
28565,232660
28566,232661
28566,232662
28566,232663
28566,232664
28567,232665
28567,232666
28567,232667
28567,232668
28568,232669
28568,232670
28568,232671
28568,232672
28569,232673
28569,232674
28569,232675
28569,232676
28570,232677
28570,232678
28570,232679
28570,232680
28571,232681
28571,232682
28571,232683
28571,232684
28572,232685
28572,232686
28572,232687
28572,232688
28573,232689
28573,232690
28573,232691
28573,232692
28574,232693
28574,232694
28574,232695
28574,232696
28575,232697
28575,232698
28575,232699
28575,232700
28576,232701
28576,232702
28576,232703
28576,232704
28577,232705
28577,232706
28577,232707
28577,232708
28578,232709
28578,232710
28578,232711
28578,232712
28579,232713
28579,232714
28579,232715
28579,232716
28580,232717
28580,232718
28580,232719
28580,232720
28581,232721
28581,232722
28581,232723
28581,232724
28581,232725
28581,232726
28581,232727
28581,232728
28582,232729
28582,232730
28582,232731
28582,232732
28583,232733
28583,232734
28583,232735
28583,232736
28584,232737
28584,232738
28584,232739
28584,232740
28585,232741
28585,232742
28585,232743
28585,232744
28586,232745
28586,232746
28586,232747
28586,232748
28587,232749
28587,232750
28587,232751
28587,232752
28588,232753
28588,232754
28588,232755
28588,232756
28589,232757
28589,232758
28589,232759
28589,232760
28590,232761
28590,232762
28590,232763
28590,232764
28591,232765
28591,232766
28591,232767
28591,232768
28592,232769
28592,232770
28592,232771
28592,232772
28593,232773
28593,232774
28593,232775
28593,232776
28594,232777
28594,232778
28594,232779
28594,232780
28595,232781
28595,232782
28595,232783
28595,232784
28596,232785
28596,232786
28596,232787
28596,232788
28597,232789
28597,232790
28597,232791
28597,232792
28598,232793
28598,232794
28598,232795
28598,232796
28599,232797
28599,232798
28599,232799
28599,232800
28600,232801
28600,232802
28600,232803
28600,232804
28600,232805
28600,232806
28600,232807
28600,232808
28601,232809
28601,232810
28601,232811
28601,232812
28602,232813
28602,232814
28602,232815
28602,232816
28603,232817
28603,232818
28603,232819
28603,232820
28604,232821
28604,232822
28604,232823
28604,232824
28605,232825
28605,232826
28605,232827
28605,232828
28605,232829
28605,232830
28605,232831
28605,232832
28606,232833
28606,232834
28606,232835
28606,232836
28607,232837
28607,232838
28607,232839
28607,232840
28608,232841
28608,232842
28608,232843
28608,232844
28609,232845
28609,232846
28609,232847
28609,232848
28609,232849
28609,232850
28609,232851
28609,232852
28610,232853
28610,232854
28610,232855
28610,232856
28611,232857
28611,232858
28611,232859
28611,232860
28611,232861
28611,232862
28611,232863
28611,232864
28612,232865
28612,232866
28612,232867
28612,232868
28613,232869
28613,232870
28613,232871
28613,232872
28613,232873
28613,232874
28613,232875
28613,232876
28614,232877
28614,232878
28614,232879
28614,232880
28615,232881
28615,232882
28615,232883
28615,232884
28616,232885
28616,232886
28616,232887
28616,232888
28617,232889
28617,232890
28617,232891
28617,232892
28617,232893
28617,232894
28617,232895
28617,232896
28618,232897
28618,232898
28618,232899
28618,232900
28618,232901
28618,232902
28618,232903
28618,232904
28619,232905
28619,232906
28619,232907
28619,232908
28619,232909
28619,232910
28619,232911
28619,232912
28620,232913
28620,232914
28620,232915
28620,232916
28621,232917
28621,232918
28621,232919
28621,232920
28621,232921
28621,232922
28621,232923
28621,232924
28622,232925
28622,232926
28622,232927
28622,232928
28623,232929
28623,232930
28623,232931
28623,232932
28623,232933
28623,232934
28623,232935
28623,232936
28624,232937
28624,232938
28624,232939
28624,232940
28625,232941
28625,232942
28625,232943
28625,232944
28625,232945
28625,232946
28625,232947
28625,232948
28626,232949
28626,232950
28626,232951
28626,232952
28626,232953
28626,232954
28626,232955
28626,232956
28627,232957
28627,232958
28627,232959
28627,232960
28627,232961
28627,232962
28627,232963
28627,232964
28628,232965
28628,232966
28628,232967
28628,232968
28628,232969
28628,232970
28628,232971
28628,232972
28629,232973
28629,232974
28629,232975
28629,232976
28629,232977
28629,232978
28629,232979
28629,232980
28630,232981
28630,232982
28630,232983
28630,232984
28631,232985
28631,232986
28631,232987
28631,232988
28631,232989
28631,232990
28631,232991
28631,232992
28632,232993
28632,232994
28632,232995
28632,232996
28632,232997
28632,232998
28632,232999
28632,233000
28633,233001
28633,233002
28633,233003
28633,233004
28634,233005
28634,233006
28634,233007
28634,233008
28635,233009
28635,233010
28635,233011
28635,233012
28635,233013
28635,233014
28635,233015
28635,233016
28636,233017
28636,233018
28636,233019
28636,233020
28637,233021
28637,233022
28637,233023
28637,233024
28638,233025
28638,233026
28638,233027
28638,233028
28639,233029
28639,233030
28639,233031
28639,233032
28640,233033
28640,233034
28640,233035
28640,233036
28641,233037
28641,233038
28641,233039
28641,233040
28642,233041
28642,233042
28642,233043
28642,233044
28643,233045
28643,233046
28643,233047
28643,233048
28644,233049
28644,233050
28644,233051
28644,233052
28644,233053
28644,233054
28644,233055
28644,233056
28645,233057
28645,233058
28645,233059
28645,233060
28646,233061
28646,233062
28646,233063
28646,233064
28647,233065
28647,233066
28647,233067
28647,233068
28648,233069
28648,233070
28648,233071
28648,233072
28649,233073
28649,233074
28649,233075
28649,233076
28650,233077
28650,233078
28650,233079
28650,233080
28651,233081
28651,233082
28651,233083
28651,233084
28652,233085
28652,233086
28652,233087
28652,233088